ID,total_pop,med_wage,sqmi,pop_density,ed_2_above_req_percent,IND,NATIVITY
1713500,48599,48308.48,3601.181747,13.49529222,0.088540916,1,0
1714300,66180,49892.024,630.5791618,104.951137,0.102825627,1,0
1716100,52631,47485.6,451.2912812,116.6231261,0.082916912,1,0
1716301,61088,48308.48,132.1092947,462.405012,0.102556967,1,0
1716302,46676,53421.3,940.1111633,49.64944766,0.119011912,1,0
1716500,41083,43412.32,4127.536008,9.953395905,0.084779593,1,0
1716700,75445,54265.4,877.0085138,86.02539065,0.120644178,1,0
1717900,51280,50975.9,657.9752038,77.93606766,0.094325273,1,0
1719500,60668,46367.4,3075.295861,19.72753281,0.08099822,1,0
1719701,78581,71366.26,72.61287585,1082.19099,0.168195874,1,0
1719702,61182,55872.717,71.81683947,851.9171889,0.11977379,1,0
1719703,53898,44497.628,71.46985097,754.1361745,0.088481947,1,0
1719704,54324,71366.26,94.30461727,576.0481467,0.154719829,1,0
1719705,47887,59357,539.0156195,88.84158133,0.104871886,1,0
1719900,61816,43121.682,1925.041226,32.11152009,0.108693542,1,0
1720101,68278,45582.936,376.424957,181.3854229,0.096854038,1,0
1800101,38664,40467.1175,40.00869431,966.3899477,0.090756259,1,0
1800102,38190,38225.908,77.03039252,495.7783383,0.090128306,1,0
1800103,46474,57959.25,80.19353058,579.5230571,0.116064897,1,0
1800104,60087,60385.6,306.7742533,195.8671543,0.121906569,1,0
1800200,67613,56436.016,420.0595854,160.9604979,0.105112922,1,0
1800300,38676,46776.7748,603.8198924,64.0522124,0.078782708,1,0
1800401,43960,37988.48,52.40881779,838.7901474,0.096087352,1,0
1800402,61515,50975.9,408.974885,150.4126592,0.117727384,1,0
1800501,41110,47307.529,94.08328856,436.9532637,0.081318414,1,0
1800502,35876,48308.48,373.885349,95.95454889,0.06218642,1,0
1800600,60995,47485.6,1490.454276,40.92376464,0.071841954,1,0
1800700,34948,46367.4,2082.820185,16.7791729,0.083753004,1,0
1800800,48138,48308.48,1004.131814,47.93992116,0.087415348,1,0
1800900,50532,45878.31,1435.843353,35.19325412,0.080859653,1,0
1801001,52655,41730.66,61.09674236,861.8299105,0.09712278,1,0
1801002,51891,45878.31,68.81180851,754.1002209,0.116629088,1,0
1801003,48371,57443.822,530.112687,91.24663715,0.121374377,1,0
1801100,46207,45111.32,2200.888568,20.99470217,0.078148333,1,0
1801200,75288,42889.845,503.2413598,149.6061453,0.115861758,1,0
1801300,50011,44606.1588,969.3323288,51.59324466,0.084561396,1,0
1801400,46903,40780.72,1213.259434,38.65867323,0.078246594,1,0
1801500,36166,43412.32,1397.805424,25.87341513,0.073328541,1,0
1801600,36032,45878.31,2288.619343,15.74398998,0.068827709,1,0
1801700,37931,38646.784,410.4487254,92.413492,0.099100999,1,0
1801801,62572,62947.864,588.8806314,106.2558296,0.159959726,1,0
1801901,59385,80916.704,65.88229429,901.3802667,0.193617917,1,0
1801902,62863,68374.404,170.9213237,367.7891011,0.169797814,1,0
1802000,47996,44873.892,452.9025619,105.9742294,0.097820652,1,0
1802100,42207,39741.7374,395.9075824,106.6082133,0.099628024,1,0
1802200,47290,48936.864,1208.748415,39.12311231,0.076443223,1,0
1802300,78399,56436.016,408.7763861,191.7894542,0.108139134,1,0
1802401,46729,48984.9856,50.75837685,920.6165149,0.143465514,1,0
1802402,50792,61171.08,42.91012636,1183.683301,0.155831627,1,0
1802403,51163,53014.936,48.53722774,1054.098109,0.142935324,1,0
1802404,59051,42078.4155,58.84526768,1003.496157,0.10616247,1,0
1802405,65571,48308.48,42.77277979,1533.007682,0.141602233,1,0
1802406,66934,50975.9,90.5647712,739.0732524,0.103953148,1,0
1802407,63481,43477.632,68.61854275,925.1289441,0.104267419,1,0
1802500,67674,51489.318,321.789644,210.3050899,0.113514792,1,0
1802600,52103,54026.2375,719.7799739,72.38739877,0.094102067,1,0
1802700,39670,42269.92,1193.137426,33.2484751,0.068011092,1,0
1802800,58522,45111.32,2571.13348,22.76116758,0.067906087,1,0
1802900,55848,42819.756,411.3197899,135.7775662,0.131123765,1,0
1803000,51245,50723.904,923.4347189,55.49390655,0.07936384,1,0
1803100,42229,46367.4,1307.423274,32.29940972,0.059248384,1,0
1803200,46749,48685.77,1457.542647,32.0738471,0.080878735,1,0
1803300,48026,50975.9,1309.979835,36.66163304,0.105942614,1,0
1803400,69933,43115.3184,236.8581775,295.2526307,0.105443782,1,0
1803500,52830,44563.12525,2396.911326,22.04086544,0.078459209,1,0
1803600,57266,48936.864,1152.257989,49.69893943,0.102399329,1,0
1803700,50635,48685.77,376.586419,134.4578494,0.097620223,1,0
1900100,45417,47485.6,4277.867872,10.61673744,0.105489134,1,0
1900200,41392,47485.6,3897.163895,10.62105703,0.114490723,1,0
1900301,44385,59357,656.0092731,67.65910456,0.112470429,1,0
1900302,54472,48936.864,68.65664753,793.3973178,0.10790865,1,0
1900400,42270,46367.4,4291.550861,9.849586168,0.108351076,1,0
1900500,52332,46367.4,572.676771,91.38139113,0.113544294,1,0
1900600,46018,48489.6368,4550.053508,10.11372722,0.09772263,1,0
1900700,61300,49385.024,2418.066875,25.35082906,0.120603589,1,0
1900800,47775,48308.48,2318.301428,20.60776024,0.101957091,1,0
1900900,69459,53421.3,468.2087512,148.350495,0.134885328,1,0
1901100,70177,52163.325,623.0608668,112.6326556,0.157131254,1,0
1901200,44721,49859.88,3187.190674,14.03147931,0.091120503,1,0
1901300,53126,46332.93,1147.27121,46.30640038,0.145521967,1,0
1901400,48272,54265.4,1876.803148,25.72033197,0.107474312,1,0
1901501,72556,65118.48,161.6232537,448.9205503,0.147045041,1,0
1901502,62476,63210.116,364.2248165,171.5314201,0.145399834,1,0
1901503,81545,47485.6,65.68400656,1241.474208,0.124250414,1,0
1901600,52520,61171.08,1153.760651,45.52070653,0.117859863,1,0
1901800,36806,46367.4,6279.267014,5.861512167,0.094142259,1,0
1901900,41926,45893.056,5873.938432,7.137630141,0.097314316,1,0
1902000,52372,49844.955,1741.497893,30.07296202,0.084930879,1,0
1902100,62505,48936.864,4864.434663,12.84938628,0.093544516,1,0
1902200,42237,44685.344,3592.495437,11.75700867,0.081303123,1,0
1902300,37814,45582.936,1822.692188,20.74623474,0.11519543,1,0
2000100,37859,42819.756,21138.27397,1.79101662,0.117462162,1,0
2000200,52211,44065.259,9989.064111,5.226815988,0.091877191,1,0
2000300,48248,40729.7441,1888.283523,25.55124769,0.130699718,1,0
2000400,63499,43839.9456,156.1935222,406.5405473,0.090820328,1,0
2000501,47390,46298.46,86.25240918,549.4339283,0.105655202,1,0
2000601,48644,48838.86,4607.88499,10.55668709,0.125092509,1,0
2000700,53209,43353.519,474.6347063,112.1051607,0.128192599,1,0
2000801,56719,69551.1,142.792246,397.2134453,0.141469349,1,0
2000802,70340,66268.67,44.08982165,1595.379554,0.142649986,1,0
2000803,66177,84620.505,106.4498265,621.6731598,0.174637714,1,0
2000804,76923,60385.6,186.5906785,412.2553207,0.131482131,1,0
2000900,45526,51187.39,1665.586793,27.33330991,0.104577604,1,0
2001000,54972,42269.92,4722.214422,11.64114864,0.100214655,1,0
2001101,46591,42266.052,9167.151528,5.082385718,0.080036917,1,0
2001201,62830,53421.3,1302.177221,48.2499609,0.12626134,1,0
2001301,64542,53014.936,864.5619477,74.6528345,0.102739302,1,0
2001401,44552,35614.2,36.00845425,1237.264996,0.07692135,1,0
2001501,65948,46367.4,793.6107512,83.09867262,0.094513859,1,0
2001600,35577,45582.936,2900.665507,12.26511637,0.103297074,1,0
2001701,36635,43477.632,10117.70354,3.620880949,0.110686502,1,0
2001800,49904,46582.578,11887.65572,4.197968142,0.070174735,1,0
2100100,69105,40216.8096,2532.257011,27.28988397,0.109717097,1,0
2100200,34349,42889.845,2095.404998,16.39253511,0.047657865,1,0
2100300,27944,41151.956,1838.952256,15.1956093,0.105639851,1,0
2100400,58364,41730.66,3425.919212,17.03601176,0.065279967,1,0
2100500,54418,41549.9,547.56214,99.38232764,0.140247712,1,0
2100600,32426,37110.4552,2222.93887,14.58699582,0.106704496,1,0
2100700,30422,37985.78,1592.256972,19.10621246,0.076457827,1,0
2100800,35924,40941.4368,1579.425433,22.74498007,0.068728427,1,0
2100900,31051,35683.13,1662.130107,18.68144971,0.07458697,1,0
2101000,27282,37985.78,2566.453649,10.63023289,0.06678396,1,0
2101100,37662,40571.475,1988.16326,18.94311235,0.095241888,1,0
2101200,60582,45878.31,2756.783918,21.97560701,0.076788485,1,0
2101300,38761,43412.32,630.1221746,61.51346765,0.079409716,1,0
2101400,38411,43412.32,2215.798505,17.33505999,0.075290932,1,0
2101500,38581,45878.31,476.4689332,80.9727504,0.102174646,1,0
2101600,42560,51995.418,491.9237165,86.51747938,0.092669173,1,0
2101701,44771,37093.92,36.60533323,1223.073144,0.107234594,1,0
2101702,46159,64033.172,32.93453813,1401.537797,0.183062891,1,0
2101703,49062,69551.1,68.13457699,720.0749189,0.184786597,1,0
2101704,57736,57970.176,104.1343512,554.4376023,0.164403492,1,0
2101705,56383,45306.66675,54.51196383,1034.323404,0.133958817,1,0
2101706,57416,42269.92,101.2798568,566.904435,0.092953184,1,0
2101800,53271,57959.25,1029.102345,51.76453077,0.130333577,1,0
2101901,45623,41241.704,27.85181051,1638.062272,0.150779212,1,0
2101902,44597,56073.49,193.9339967,229.9596809,0.179922416,1,0
2101903,46232,53505.6844,63.75032934,725.2040966,0.159002423,1,0
2102000,48261,48685.77,861.609681,56.01260184,0.099500632,1,0
2102100,44559,43412.32,927.7053918,48.03141212,0.097960008,1,0
2102200,44349,42149.1488,878.9869457,50.45467423,0.133035694,1,0
2102300,55535,49844.955,1338.877108,41.47878821,0.103340236,1,0
2102400,71330,54265.4,164.3075384,434.1249385,0.140025235,1,0
2102500,57945,57093.008,256.5035673,225.903291,0.11859522,1,0
2102600,64805,48936.864,1298.230844,49.91793278,0.110408148,1,0
2102700,45126,40780.72,2760.761289,16.34549143,0.071178478,1,0
2102800,40473,41393.4984,1583.966672,25.55167398,0.076149532,1,0
2200101,35321,37877.2492,599.3681888,58.93038813,0.069109029,1,0
2200102,39716,43924.18,337.6641058,117.6198456,0.119901299,1,0
2200200,54809,43412.32,1481.828436,36.98741276,0.096516995,1,0
2200300,51376,39071.088,5669.709092,9.061487841,0.074061819,1,0
2200400,55288,41196.38575,631.7091472,87.52129084,0.111669802,1,0
2200500,37300,40259.578,6127.681396,6.087131101,0.062573727,1,0
2200600,31185,41196.38575,4636.534711,6.725928294,0.044636845,1,0
2200700,56960,41241.704,2701.79649,21.08226886,0.092573736,1,0
2200801,47725,47485.6,2682.789874,17.78931718,0.075830278,1,0
2200901,56263,43412.32,2600.86116,21.63245038,0.094218225,1,0
2201000,33718,40780.72,1618.760603,20.82951607,0.070644759,1,0
2201100,36020,43412.32,1959.851716,18.37894148,0.073403665,1,0
2201201,41587,43412.32,175.1884704,237.3843433,0.096785053,1,0
2201202,50957,53421.3,94.08070182,541.6307384,0.119806896,1,0
2201300,40318,44049.03,1443.38449,27.93295915,0.068778213,1,0
2201400,36391,52560.8298,2328.74343,15.62688252,0.085323294,1,0
2201501,37450,48685.77,283.9443854,131.8920251,0.097917223,1,0
2201502,31763,41549.9,54.31099296,584.8355603,0.068885181,1,0
2201503,58778,49747.7408,61.40120998,957.2775523,0.140460717,1,0
2201504,42699,60385.6,70.68679786,604.0590505,0.126162205,1,0
2201600,53297,59132.044,302.6976239,176.0734006,0.108636509,1,0
2201700,55842,50992.688,1101.044495,50.7172964,0.076609004,1,0
2201800,61209,40780.72,1487.705336,41.14322811,0.088336683,1,0
2201900,41912,52314.661,898.2788922,46.65811516,0.089449322,1,0
2202000,40826,47917.346,1553.24657,26.28430076,0.062460197,1,0
2202100,52142,46367.4,2148.352914,24.27068647,0.072129953,1,0
2202201,52546,59125.2395,539.5893328,97.38146551,0.141457009,1,0
2202202,42448,50970.6732,333.9039429,127.1263814,0.101936487,1,0
2202301,39707,51004.14,28.51125477,1392.678096,0.133477724,1,0
2202302,51895,56436.016,23.77926394,2182.363598,0.133827922,1,0
2202303,47760,41241.704,73.3644407,650.9965801,0.096231156,1,0
2202401,50338,52163.325,147.0802943,342.2484313,0.121458938,1,0
2202402,42780,49924.168,16.72845011,2557.319998,0.152127162,1,0
2202403,44758,57959.25,32.4300013,1380.141789,0.156106171,1,0
2202501,42245,44049.03,1852.750097,22.8012402,0.087868387,1,0
2300100,36166,43477.632,11865.33606,3.048038405,0.097577836,1,0
2300200,51315,43125.6114,12390.93864,4.141332751,0.090110104,1,0
2300300,49457,45111.32,1275.955835,38.76074598,0.097276422,1,0
2300400,45943,49924.168,951.1707471,48.3015275,0.099775809,1,0
2300500,56347,46559.7132,3301.144802,17.06892711,0.145828527,1,0
2300600,42765,46367.4,497.1188719,86.02570214,0.104244125,1,0
2300700,41733,54265.4,600.4226956,69.50603351,0.130903601,1,0
2300800,72362,53180.092,1243.356036,58.19893732,0.125217656,1,0
2300900,59584,61171.08,298.6170883,199.5331223,0.176490333,1,0
2301000,55413,54265.4,52.60516413,1053.37567,0.187068017,1,0
2400101,36876,45878.31,1247.510531,29.55967031,0.080675778,1,0
2400201,52031,54265.4,305.4933363,170.317954,0.072264611,1,0
2400301,62791,71366.26,95.57114872,657.0079029,0.141755984,1,0
2400302,57219,76085.856,571.8409759,100.0610352,0.129380101,1,0
2400400,71175,71366.26,452.6907643,157.2265343,0.111008079,1,0
2400501,38028,83099.8,378.7366923,100.4074883,0.149836962,1,0
2400502,69381,59691.94,42.7543475,1622.782338,0.144016373,1,0
2400503,43191,69327.224,35.37751776,1220.860104,0.199972216,1,0
2400504,44661,64167.597,21.95288225,2034.402567,0.132039139,1,0
2400505,44708,62947.864,43.30943798,1032.292315,0.143866869,1,0
2400506,50427,53300.696,51.82328289,973.0568422,0.096575247,1,0
2400507,48563,59691.94,34.2095351,1419.574977,0.125424706,1,0
2400601,57321,76463.85,323.4525404,177.216107,0.136040893,1,0
2400602,53186,61515.0585,122.1550448,435.3974908,0.109671718,1,0
2400700,40418,61171.08,356.1587509,113.4831024,0.084442575,1,0
2400801,45175,47485.6,18.89025385,2391.444835,0.111787493,1,0
2400802,46169,55350.708,12.52380789,3686.49858,0.162793216,1,0
2400803,48786,52163.325,14.85437605,3284.284701,0.105952527,1,0
2400804,42176,65216.448,14.0296773,3006.198867,0.118693096,1,0
2400805,47007,57959.25,21.05379084,2232.709556,0.119726849,1,0
2400901,47223,104326.65,179.289603,263.3895062,0.196577939,1,0
2400902,46486,92734.8,31.34517091,1483.035461,0.163447059,1,0
2400903,49328,86938.875,42.76020237,1153.596037,0.147887609,1,0
2401001,44730,96854.21,279.9524222,159.7771494,0.175251509,1,0
2401002,70992,70047.296,41.4825989,1711.368185,0.138846631,1,0
2401003,73399,81561.44,35.40486479,2073.133182,0.170097685,1,0
2401004,48231,108530.8,47.26858649,1020.360531,0.230536377,1,0
2401005,58153,66424.16,23.87837579,2435.383399,0.122315272,1,0
2401006,47376,70047.296,43.44215118,1090.55373,0.154972982,1,0
2401007,55889,81398.1,13.19088869,4236.939702,0.166830682,1,0
2401008,38505,132537.34,22.2838479,1727.933173,0.191481626,1,0
2401101,52760,40571.475,16.28952744,3238.890766,0.111542835,1,0
2401102,61435,60385.6,65.06830885,944.1616216,0.13733214,1,0
2401103,48605,48838.86,19.73155633,2463.31304,0.11780681,1,0
2401104,47203,52163.325,26.31709539,1793.624992,0.10696354,1,0
2401105,86934,77164.1,117.2763824,741.2745706,0.147663745,1,0
2401106,55036,71366.26,211.6971302,259.9751822,0.112217458,1,0
2401107,49453,54347.04,31.23549454,1583.230896,0.101308313,1,0
2401201,56256,75971.56,80.4462231,699.2994554,0.133248009,1,0
2401202,54907,60385.6,36.49827286,1504.372555,0.119620449,1,0
2401203,44020,82580.958,65.52449094,671.809874,0.129032258,1,0
2401204,45119,78502.886,72.48147793,622.4900663,0.159555841,1,0
2401205,45611,79522.404,161.8956832,281.7307979,0.173445002,1,0
2401300,60841,56436.016,1822.619197,33.38108152,0.111700991,1,0
2401400,64344,47485.6,1184.237424,54.33369922,0.124673629,1,0
2401501,41945,77164.1,236.4504084,177.3944917,0.101823817,1,0
2401601,42597,74878.144,343.0436812,124.1736908,0.083644388,1,0
2401700,73488,71228.4,460.9347538,159.4325431,0.107881559,1,0
2500100,45963,54034.454,946.4461165,48.56377896,0.117855667,1,0
2500201,46063,54265.4,1121.547658,41.07092523,0.136183054,1,0
2500301,37931,53139.328,148.2292524,255.8941598,0.135377396,1,0
2500401,57582,55640.88,343.1456229,167.8063078,0.133218714,1,0
2500402,52505,42819.756,33.08026424,1587.200139,0.081230359,1,0
2500403,59879,59357,257.9236846,232.1578187,0.130646804,1,0
2500501,43548,61171.08,569.5848849,76.45568054,0.127767062,1,0
2500502,45688,59524.47,160.7637415,284.1934355,0.120863246,1,0
2500503,65339,83099.8,170.5730033,383.0559276,0.171230046,1,0
2500504,43819,47485.6,19.73751598,2220.086866,0.133229877,1,0
2500505,38943,45878.31,18.70845226,2081.572514,0.130113242,1,0
2500506,45250,69551.1,312.3228656,144.8821235,0.146585635,1,0
2500507,65546,64008.736,327.4586667,200.1657206,0.131998902,1,0
2500601,51782,81398.1,228.6638256,226.4547086,0.155787725,1,0
2500602,47941,49152.08915,14.52904806,3299.665594,0.136501116,1,0
2500603,45388,81142.95,68.8828821,658.9155189,0.127346435,1,0
2500604,46077,106029.872,149.4832259,308.241943,0.209952905,1,0
2500605,49092,70047.296,48.60185219,1010.084962,0.158131671,1,0
2500606,44063,101951.8,107.8166454,408.6845759,0.186097179,1,0
2500607,54979,96854.21,98.14865267,560.1605168,0.200040015,1,0
2500608,71481,83099.8,55.83028895,1280.326528,0.16572236,1,0
2500609,60911,70047.296,13.74254243,4432.294847,0.176273579,1,0
2500610,72629,72462.72,7.754378678,9366.192059,0.157953435,1,0
2500611,59991,72462.72,7.096876208,8453.155761,0.182777417,1,0
2500612,50066,99784.048,14.33093907,3493.560314,0.206846962,1,0
2500613,63939,86955.264,31.91844709,2003.19896,0.205477095,1,0
2500701,51995,55554.752,58.68863373,885.9466765,0.108683527,1,0
2500702,49863,54347.04,39.58272244,1259.716283,0.100615687,1,0
2500703,50307,81142.95,180.1592129,279.2363443,0.162860039,1,0
2500704,69024,76085.856,151.3510652,456.0522908,0.16353732,1,0
2500705,43042,52163.325,12.65249909,3401.857585,0.127317504,1,0
2500706,65186,69551.1,73.94712387,881.5217765,0.171647286,1,0
2500801,54367,49503.738,6.091659347,8924.826045,0.187963287,1,0
2500802,83991,86824.64,9.791087974,8578.311238,0.181567073,1,0
2500803,66320,81142.95,9.059977578,7320.106416,0.184981906,1,0
2500804,54241,41549.9,6.808498441,7966.661147,0.123172508,1,0
2500805,63058,77056.868,17.59188013,3584.494638,0.168638396,1,0
2500806,51532,56436.016,11.26762596,4573.45675,0.117868509,1,0
2500901,44751,112609.6225,88.43737839,506.0190704,0.188375679,1,0
2500902,51813,84539.84,30.82770785,1680.728267,0.18898732,1,0
2500903,48983,71366.26,16.79126644,2917.171267,0.165649307,1,0
2500904,60814,76463.85,52.96752219,1148.137528,0.157003322,1,0
2500905,51013,74424.814,82.84383638,615.7730283,0.164840335,1,0
2500906,52503,86824.64,137.3547406,382.2438146,0.16711426,1,0
2501001,51477,63881.9555,136.4275535,377.3211399,0.139712881,1,0
2501002,66205,64105.56,187.4126817,353.2578447,0.118616419,1,0
2501003,50140,50975.9,101.6368758,493.3248844,0.102991623,1,0
2501004,61641,50975.9,146.9908993,419.3524925,0.104913937,1,0
2501101,41392,50975.9,21.51611807,1923.767097,0.125362389,1,0
2501102,55504,70545.02,161.6749654,343.3060886,0.148097434,1,0
2501103,55993,80725.52,152.4732883,367.2315369,0.162323862,1,0
2501104,57446,70047.296,356.3225555,161.2190952,0.158879643,1,0
2501201,47326,61171.08,223.0650674,212.1623101,0.162257533,1,0
2501301,38680,62595.99,354.4480453,109.127418,0.192192347,1,0
2600100,59211,43412.32,8851.626611,6.689278999,0.120264816,1,0
2600200,40491,43412.32,7962.584788,5.085157782,0.10916006,1,0
2600300,40131,42218.4812,4993.532439,8.036595434,0.093294461,1,0
2600400,52380,44399.036,3181.83442,16.4622017,0.112447499,1,0
2600500,57706,46298.46,1771.386672,32.57673828,0.128010952,1,0
2600600,39561,43469.4375,2492.32734,15.87311561,0.081342737,1,0
2600700,62665,45111.32,527.5264861,118.790244,0.085613979,1,0
2600801,62382,50975.9,246.5555335,253.0139929,0.108556956,1,0
2600802,60385,52129.0545,330.5134003,182.7006105,0.123954624,1,0
2600900,45771,50975.9,842.4973531,54.32776712,0.088178104,1,0
2601001,68970,46298.46,96.08391307,717.8100662,0.122140061,1,0
2601002,88478,46367.4,45.18646661,1958.064143,0.144906078,1,0
2601003,73692,60385.6,294.5200116,250.2105022,0.160519459,1,0
2601004,51345,53014.936,436.1483149,117.7237152,0.106144707,1,0
2601100,68844,44049.03,2445.039412,28.15660135,0.075169949,1,0
2601200,47404,42819.756,1724.672707,27.48579473,0.107058476,1,0
2601300,30714,41151.0675,2605.38538,11.78865907,0.075796054,1,0
2601400,69307,50240.8192,976.7429395,70.95725722,0.106699179,1,0
2601500,65809,43477.632,815.9624095,80.65199969,0.11411813,1,0
2601600,40896,43477.632,2616.997343,15.62706974,0.072696596,1,0
2601701,51917,50466.141,841.5660694,61.69093775,0.089103762,1,0
2601702,46328,43839.274,116.7700137,396.7456929,0.09927042,1,0
2601703,30887,35614.2,63.79257872,484.1785772,0.068184026,1,0
2601704,67667,48838.86,831.2364564,81.40523611,0.090768026,1,0
2601801,68015,52198.7425,523.6958712,129.8749976,0.144468132,1,0
2601802,47610,41151.956,37.01583001,1286.206469,0.122726318,1,0
2601900,77056,54265.4,1153.993322,66.77335001,0.115137043,1,0
2602000,71978,47917.346,1295.367488,55.56569905,0.091416822,1,0
2602101,54310,53159.71,520.1278024,104.4166448,0.126643344,1,0
2602102,52956,42889.845,60.16806326,880.1346949,0.137963592,1,0
2602200,36223,44399.036,1040.725595,34.80552431,0.06827154,1,0
2602300,43659,47100.768,1131.455133,38.58659414,0.074898646,1,0
2602400,53405,47100.768,580.2562005,92.03693119,0.109072184,1,0
2602500,49077,45111.32,1368.406264,35.86434913,0.080872914,1,0
2602600,55221,46897.828,723.4901204,76.3258522,0.098386483,1,0
2602701,41686,69551.1,577.9633639,72.1256789,0.129755793,1,0
2602702,51334,56279.3792,30.20691931,1699.411962,0.16591343,1,0
2602703,56448,54347.04,114.2483236,494.081648,0.138623158,1,0
2602800,79329,66452,585.403574,135.5116428,0.120939379,1,0
2602901,56684,66424.16,289.1384323,196.0445021,0.138310634,1,0
2602902,58248,70545.02,217.4142254,267.9125521,0.136485373,1,0
2602903,71788,81737.05,68.98237371,1040.67164,0.155792054,1,0
2602904,64838,47485.6,75.08820205,863.4911774,0.105339461,1,0
2602905,60074,72462.72,74.01148342,811.6848525,0.153960116,1,0
2602906,54106,92734.8,80.73119282,670.1994373,0.158226444,1,0
2602907,70999,65216.448,63.72425198,1114.159802,0.149269708,1,0
2602908,93045,67289.096,38.1431682,2439.362129,0.134612284,1,0
2603001,51272,59357,259.3503635,197.6939585,0.116457326,1,0
2603002,71885,65118.48,73.3422609,980.1306793,0.120609307,1,0
2603003,51371,48490.61,36.71818844,1399.061397,0.118860836,1,0
2603004,62419,48308.48,51.52799659,1211.360894,0.088274404,1,0
2603005,55688,48550.0224,26.89676475,2070.434884,0.107653354,1,0
2603006,59059,45111.32,36.18575054,1632.106537,0.097952895,1,0
2603100,59778,48308.48,726.0815505,82.32959501,0.090217137,1,0
2603201,86906,74306.327,109.2785081,795.27074,0.1638552,1,0
2603202,56150,60974.164,47.16775503,1190.431895,0.141780944,1,0
2603203,55248,46367.4,36.48496744,1514.267488,0.125669708,1,0
2603204,58733,46298.46,38.5830536,1522.248617,0.08942162,1,0
2603205,42870,46367.4,132.8641505,322.6604004,0.115138792,1,0
2603206,52761,59357,70.08864791,752.7752578,0.09126059,1,0
2603207,45282,48308.48,26.56468401,1704.593963,0.082637693,1,0
2603208,42825,35614.2,31.25585547,1370.143269,0.069468768,1,0
2603209,37541,37985.78,20.21027491,1857.520502,0.09312485,1,0
2603210,32028,32624.576,26.63253337,1202.589313,0.084270014,1,0
2603211,41617,44775.3281,29.77320559,1397.800444,0.110435639,1,0
2603212,30430,35614.2,25.30280235,1202.633589,0.084686165,1,0
2603213,38026,57959.25,23.42735254,1623.145421,0.139010151,1,0
2603300,56716,54265.4,556.3503943,101.9429492,0.101399958,1,0
2700101,52753,50975.9,15752.6985,3.34882306,0.105131462,1,0
2700201,49837,49859.88,10157.74435,4.906305798,0.102955635,1,0
2700301,35483,52163.325,9851.826584,3.601667132,0.118958374,1,0
2700401,43822,45878.31,131.5075559,333.2280012,0.151613345,1,0
2700501,37451,50975.9,5484.623094,6.828363473,0.092868014,1,0
2700600,47945,50975.9,3832.735332,12.50934277,0.096422985,1,0
2700700,50283,53421.3,4028.163923,12.48285843,0.123699859,1,0
2700800,41079,50975.9,6583.208222,6.239966687,0.106940286,1,0
2700901,42243,53421.3,1742.203668,24.24687812,0.099614137,1,0
2701001,46376,48838.86,123.5196958,375.4542925,0.134250474,1,0
2701101,46904,61796.918,409.7978204,114.4564409,0.10261385,1,0
2701200,49456,54347.04,1575.590752,31.38886157,0.081345034,1,0
2701301,53214,64229.634,326.9133065,162.7771001,0.116153644,1,0
2701302,61512,54265.4,47.05051422,1307.360844,0.116855248,1,0
2701303,44730,68391.915,72.10684005,620.3294995,0.129510396,1,0
2701401,57000,72462.72,277.7129122,205.2479287,0.146052632,1,0
2701402,60622,73670.432,145.5959635,416.3714333,0.163719442,1,0
2701501,51096,61171.08,71.99180779,709.7474222,0.162067481,1,0
2701502,45630,56436.016,41.91671512,1088.587211,0.135174227,1,0
2701503,48301,49859.88,15.9845861,3021.723534,0.145090164,1,0
2701504,46507,54371.012,19.56165379,2377.457474,0.173328746,1,0
2701505,42383,46298.46,20.55793735,2061.636792,0.109572234,1,0
2701601,48975,81479.77,269.2982429,181.8615654,0.168861664,1,0
2701602,51268,82580.958,51.21405332,1001.053357,0.155867208,1,0
2701603,52911,61171.08,46.77648433,1131.145291,0.113511368,1,0
2701604,49682,57101.434,32.89592081,1510.278441,0.137514593,1,0
2701605,48999,86659.03,63.44018452,772.3653449,0.16884018,1,0
2701606,54106,79374.944,30.89727946,1751.157414,0.190995453,1,0
2701607,55070,60385.6,53.07643411,1037.560283,0.145614672,1,0
2701608,52032,50990.02,20.30473283,2562.555264,0.129305043,1,0
2701609,54739,52637.438,11.87820994,4608.354312,0.123677817,1,0
2701610,53088,77164.1,19.54372581,2716.370487,0.170603526,1,0
2701611,50990,59357,7.465399454,6830.177047,0.166758188,1,0
2701701,44472,69551.1,49.69033456,894.9829055,0.17651556,1,0
2701702,49813,65118.48,175.3697291,284.0456004,0.130166824,1,0
2701703,49417,64229.634,44.52735254,1109.812221,0.13999231,1,0
2701704,51383,68307.706,317.2646711,161.9562614,0.152968881,1,0
2701800,68237,68854.12,368.3867218,185.2319749,0.151955684,1,0
2701900,48234,71366.26,375.9013804,128.3155703,0.151469917,1,0
2702001,54538,65118.48,692.88208,78.7118062,0.116542594,1,0
2702100,50650,53014.936,3600.171672,14.06877355,0.081085884,1,0
2702200,41786,48308.48,5910.365778,7.069951602,0.092399368,1,0
2702300,37088,49956.382,3231.885935,11.47565253,0.09393874,1,0
2702400,44240,50975.9,1232.528242,35.89370084,0.116862568,1,0
2702500,59045,54608.44,1855.066045,31.82905544,0.118079431,1,0
2702600,48600,54265.4,1970.700047,24.66128728,0.0968107,1,0
2702700,70802,64105.56,654.7553825,108.1350408,0.122143442,1,0
2702800,39014,53554.347,2582.05541,15.109668,0.087583944,1,0
